"date","Ta_1_1_1","RH_1_1_1","Pa_1_1_1","WD_1_1_1","MWS_1_1_1","PPFD_1_1_1","PPFDr_1_1_1","SWC_1_1_1","Ts_1_1_1","SHF_1_1_1","SHF_1_2_1","SHF_2_1_1","SHF_2_2_1","LWin_1_1_1","LWout_1_1_1","SWout_1_1_1","Rg_1_1_1","Rn_1_1_1","P_rain_1_1_1"
2015-06-09,23.8827970208333,51.8076127152778,86.1237350833333,170.265178731111,2.34708331666667,487.072645149952,53.90625,0.0153044618149687,28.45509725,3.25086581666667,3.48067178854167,9.03769706046462,2.160365146875,392.240114583333,463.818210416667,38.2617722291667,221.776647945833,111.936780583333,0.4
2015-06-10,26.0848812152778,41.0096669375,85.7177967118056,215.966438203819,3.05999994930556,714.52388422792,81.4160353535354,0.0159939409830903,29.529875125,6.19727106666667,4.91663453645833,14.6701360088109,6.3891496,374.18239375,489.577160416667,58.8400032708333,330.454198347917,156.219418020833,0
2015-06-11,26.9374241527778,24.9055517777778,85.5174226284722,201.226443171528,4.38354159652778,778.167254043184,89.6833964646465,0.0153124131462535,29.83316675,6.05844962708333,4.476130663125,14.4047606728232,5.7481837,356.323447916667,491.340825,67.4773825208333,368.740523702083,166.2457549375,0
2015-06-12,25.3871382847222,22.6735790902778,85.5640676145833,210.138736098201,2.93999996527778,779.327994976465,90.0754419191919,0.0142252083507326,29.6471944166667,5.34322653541667,3.99506801875,13.0375182005734,5.22381049791667,343.8725375,487.010858333333,67.1134065208333,367.727633619583,157.475886666667,0
2015-06-13,26.7992639861111,19.6688497923611,85.4736220972222,192.725650564347,3.39062494791667,755.562406617083,87.8983585858586,0.0134257291267014,30.028597625,5.72789030833333,4.46499180729167,13.7728533064939,5.77354560416667,349.157883333333,493.227497916667,65.3118927083333,356.633082429167,147.251558333333,0
2015-06-14,26.3280249166667,25.3006601597222,85.6078421770833,203.571808386132,2.51187498055556,736.56668068242,85.4027777777778,0.01294939230625,30.39631975,5.85330397291667,4.5905432125,14.0125979271818,6.39096214583333,358.37610625,494.607633333333,62.08225175,342.376444460417,144.062695625,0
2015-06-15,27.3023383402778,26.0928184583333,85.943552625,117.483620578854,4.05291660138889,501.556174366892,57.9390782828283,0.0124175347068785,30.2258194166667,4.69236566458333,3.722089206875,11.7933125303465,4.5552462625,382.418508333333,483.129975,42.1774887708333,231.156765514521,88.2678228125,0
2015-06-16,25.9878937430556,40.1390734097222,86.2440055347222,168.990747169646,3.21145830138889,572.789719761837,66.4775883838384,0.0123389930543403,29.859388875,4.07726388125,3.54794292708333,10.617465032232,5.3487746025,374.502547916667,484.1929625,46.4706614791667,259.970354285417,103.809264583333,0
2015-06-17,27.1106395555556,31.7314936666667,86.1117725243056,167.613270635604,2.68406246944444,661.140005786875,75.7528409090909,0.0123982118027778,30.3864584166667,5.43191371041667,4.16090796770833,13.2070553335556,6.78911482291667,380.626533333333,495.16854375,53.5693832625,299.590838783333,131.479433100417,0
2015-06-18,29.9782281875,22.6853752638889,86.0772676493056,172.194316862417,4.54520825833333,783.979110228667,90.1871843434343,0.0130759374592326,32.2794165,9.12609017083333,6.66194247083333,20.2689567395876,9.86821757291667,381.593235416667,520.9371625,66.33201239375,365.6111821875,159.9352243125,0
